Composition,Mean_rad,delta,Tm,D_Tm,Hmix,Sigma_Hmix,Sid,Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus,D_Bulk,BCC%,ifBCC
Al42Co122Cr42Fe102Ni124,1.2646064814814817,0.0435358838661879,1725.5919907407408,288.6342910783726,-8.05195473251029,4.6510640892861845,1.5093585593476275,1.8291666666666664,0.1002877803567756,8.175925925925926,2.054032635716168,165.58333333333331,30.103409736735436,4.861111111111112,0
Al42Co122Cr42Fe122Ni104,1.264375,0.04361360014388,1729.4345833333332,289.1927206047073,-7.799897119341564,4.503611494632175,1.5101801337037857,1.825462962962963,0.0986987960005672,8.083333333333332,2.014415639923988,165.12037037037035,29.95466252973372,96.99074074074076,1
Al42Co122Cr42Fe142Ni84,1.2641435185185186,0.0436904660567958,1733.2771759259258,289.6991099046122,-7.51354595336077,4.326398082712281,1.494418947791616,1.821759259259259,0.0969424103928957,7.99074074074074,1.9696557810306847,164.6574074074074,29.797980927447718,100.0,1
Al42Co122Cr62Fe102Ni104,1.2647453703703704,0.0434968298898995,1746.517916666667,304.0249295300507,-8.187414266117969,4.5377220173795765,1.5459281258277842,1.8175925925925929,0.1046234019778873,7.99074074074074,2.061532019183298,164.6574074074074,29.952945207638543,100.0,1
Al42Co122Cr62Fe122Ni84,1.264513888888889,0.0435750467689134,1750.3605092592593,304.2910018785927,-7.866769547325103,4.370282880432961,1.53779086171992,1.8138888888888889,0.1026846424859585,7.898148148148148,2.0135642565086327,164.19444444444443,29.78906036255509,100.0,1
Al42Co122Cr62Fe142Ni64,1.2642824074074075,0.0436524112341694,1754.203101851852,304.5083559397636,-7.511831275720164,4.17187933867501,1.5109001650669054,1.810185185185185,0.1005722651691906,7.805555555555555,1.960056373590903,163.73148148148147,29.61703291259868,100.0,1
Al42Co122Cr82Fe102Ni84,1.2648842592592593,0.0434574800275791,1767.4438425925923,317.2960334033113,-8.202846364883403,4.3914489475633065,1.5583341350985975,1.8060185185185185,0.1075479205406595,7.805555555555555,2.052362384673986,163.73148148148147,29.77293901859896,100.0,1
Al42Co122Cr82Fe122Ni64,1.2646527777777778,0.0435361986454808,1771.2864351851852,317.2976666256599,-7.813614540466393,4.202295415010383,1.5390673602498883,1.8023148148148145,0.1052563579629865,7.712962962962962,1.995601301408629,163.2685185185185,29.59357615525816,100.0,1
Al42Co122Cr82Fe42Ni144,1.2655787037037038,0.043216158344559,1755.916064814815,317.011793631789,-9.164780521262005,4.732530007477689,1.4919003363740335,1.817129629629629,0.1134235827422368,8.083333333333332,2.190573238015819,165.12037037037035,30.26219301023559,0.0,0
Al42Co122Cr82Fe62Ni124,1.2653472222222222,0.0432974638479529,1759.758657407407,317.1531283800509,-8.878429355281208,4.660157847900432,1.5359697648439996,1.8134259259259256,0.1116223961749897,7.99074074074074,2.149484737440194,164.6574074074074,30.10711188193009,0.0,0
Al42Co122Cr82Fe82Ni104,1.2651157407407407,0.0433779030717472,1763.6012500000002,317.24786105692937,-8.557784636488341,4.54533619100047,1.5573346125788348,1.8097222222222225,0.1096666525948431,7.898148148148148,2.1035235642748416,164.19444444444443,29.944070807811183,99.76851851851852,1
Al42Co142Cr102Fe22Ni124,1.2661805555555556,0.0430255204680204,1774.8512499999997,329.0811476782494,-9.391975308641976,4.6041934993687725,1.443021326181185,1.8078703703703705,0.1170394910080284,7.944444444444444,2.2019912425118235,164.65740740740742,30.26049314089768,56.018518518518526,0
Al42Co142Cr102Fe42Ni104,1.265949074074074,0.0431090585803475,1778.6938425925923,328.9962171396184,-9.062757201646091,4.538350501272529,1.5025562118994795,1.8041666666666667,0.1149969806366912,7.851851851851851,2.155160966811282,164.19444444444446,30.09828293777685,0.6944444444444444,0
Al42Co142Cr102Fe82Ni64,1.265486111111111,0.0432735096955686,1786.3790277777775,328.69155154197875,-8.301440329218108,4.271350493519024,1.5314434384455828,1.7967592592592594,0.1104270221869671,7.666666666666666,2.045772515502441,163.2685185185185,29.74960518925123,100.0,1
Al42Co142Cr122Fe62Ni64,1.2658564814814814,0.0431502637312965,1803.462361111111,338.95613628937514,-8.586076817558299,4.220283423332615,1.5109001650669054,1.7888888888888888,0.1137845050094559,7.574074074074074,2.0736606730865166,162.80555555555554,29.719041885923644,100.0,1
Al42Co142Cr142Fe42Ni64,1.2662268518518518,0.0430248173387743,1820.5456944444445,348.0814675414565,-8.853566529492456,4.124712838886641,1.4675282511386012,1.7810185185185183,0.116515297158267,7.481481481481481,2.097094469169195,162.34259259259258,29.68122677565894,100.0,1
Al42Co142Cr142Fe82Ni24,1.265763888888889,0.0431913174879576,1828.2308796296295,346.8674887403828,-7.817901234567902,3.7791553941542335,1.4340244805342053,1.773611111111111,0.1104658346154318,7.296296296296296,1.9496403241854603,161.41666666666669,29.269066277227584,100.0,1
Al42Co142Cr22Fe102Ni124,1.2646990740740742,0.0435132068431246,1706.517916666667,271.052814311386,-7.670438957475995,4.697256403572854,1.4430213261811853,1.839351851851852,0.093534239602683,8.314814814814815,2.002998438213127,166.50925925925927,30.224773800694603,62.5,0
Al42Co142Cr22Fe142Ni84,1.2642361111111111,0.0436684454904952,1714.203101851852,272.72444705659035,-7.252057613168726,4.380449586954863,1.4280817146251734,1.8319444444444444,0.0907730006902987,8.12962962962963,1.92975047606234,165.58333333333334,29.94922400528132,100.0,1
Al42Co142Cr42Fe102Ni104,1.264837962962963,0.0434739579510131,1727.4438425925923,288.7720853162917,-7.900205761316872,4.589516051753671,1.5025562118994795,1.827777777777778,0.0993621633529223,8.12962962962963,2.023439465423465,165.58333333333331,30.103409736735436,92.36111111111111,1
Al42Co142Cr42Fe122Ni84,1.2646064814814817,0.0435525044086119,1731.2864351851852,289.305653415104,-7.639574759945131,4.426736674316812,1.494418947791616,1.824074074074074,0.0977055007837425,8.037037037037036,1.9810487585653824,165.12037037037038,29.95466252973372,100.0,1
Al42Co142Cr62Fe122Ni64,1.2647453703703704,0.0435134616967376,1752.212361111111,304.27100065913334,-7.680727023319616,4.271931588209001,1.5109001650669054,1.8125,0.1015721327340729,7.851851851851851,1.97584869160728,164.19444444444443,29.78906036255509,100.0,1
Al42Co142Cr62Fe82Ni104,1.2652083333333333,0.0433545041847545,1744.5271759259258,303.7368307568713,-8.304869684499316,4.605412963222432,1.5291674173958518,1.8199074074074075,0.10542239001038,8.037037037037038,2.0724199753389305,165.12037037037038,30.10882041079478,94.9074074074074,1
Al42Co142Cr82Fe102Ni64,1.265115740740741,0.0433945706980874,1769.2956944444445,317.17712595073687,-7.999657064471879,4.286116001957123,1.5314434384455828,1.8046296296296296,0.1063835298266669,7.7592592592592595,2.0132448949044206,163.73148148148147,29.77293901859896,100.0,1
Al42Co142Cr82Fe122Ni44,1.2648842592592593,0.043474123233544,1773.1382870370371,317.15632397063405,-7.601851851851851,4.082131516768675,1.4974638850663091,1.8009259259259258,0.1040168882035511,7.666666666666667,1.953155092360772,163.2685185185185,29.59357615525816,100.0,1
Al42Co142Cr82Fe142Ni24,1.264652777777778,0.0435528178511558,1776.9808796296295,317.08895819169834,-7.169753086419753,3.849551127891538,1.4340244805342053,1.7972222222222225,0.1014600207099778,7.574074074074074,1.88661809764586,162.80555555555554,29.40583160019056,100.0,1
Al42Co142Cr82Fe42Ni124,1.2658101851851853,0.043150725928179,1757.767916666667,316.9601381684917,-8.987311385459535,4.685396559982528,1.4925978509156954,1.8157407407407409,0.1124574298362594,8.037037037037038,2.1599293795293826,165.12037037037035,30.26219301023559,0.0,0
Al42Co142Cr82Fe62Ni104,1.2655787037037038,0.0432328760931504,1761.6105092592593,317.0790546582688,-8.692386831275721,4.591381855099176,1.5291674173958518,1.812037037037037,0.1105940127913573,7.944444444444445,2.116221883860101,164.6574074074074,30.10711188193009,98.37962962962963,1
Al42Co142Cr82Fe82Ni84,1.2653472222222224,0.0433141563200323,1765.453101851852,317.1513732943753,-8.363168724279836,4.457154128380064,1.5415734266666652,1.808333333333333,0.1085723858214553,7.851851851851853,2.067449738807832,164.19444444444446,29.944070807811183,100.0,1
Al42Co22Cr102Fe122Ni144,1.263634259259259,0.0437977182122459,1782.953101851852,329.57522580154256,-8.827846364883403,4.1854492340270655,1.4423238116395236,1.797685185185185,0.1128962690185066,7.759259259259259,2.168248868328278,162.34259259259258,29.36761318850367,0.0,0
Al42Co22Cr102Fe142Ni124,1.263402777777778,0.0438719653232203,1786.7956944444445,329.3959234193078,-8.378600823045268,4.0468987035848825,1.4430213261811853,1.7939814814814814,0.1104363384138104,7.666666666666666,2.1125725935368385,161.87962962962962,29.163719721787444,73.61111111111111,0
Al42Co22Cr122Fe102Ni144,1.2640046296296297,0.0436851340699287,1800.0364351851852,339.9853058654473,-9.146776406035665,4.172753600808104,1.4423238116395236,1.7898148148148143,0.116245123206998,7.666666666666666,2.19848432637882,161.87962962962962,29.32203620607261,0.0,0
Al42Co22Cr122Fe122Ni124,1.2637731481481482,0.043760716432254,1803.8790277777775,339.61826294723244,-8.663237311385462,4.056220992924309,1.4506452479854908,1.786111111111111,0.1136012628168377,7.5740740740740735,2.139590232937934,161.41666666666666,29.1104617187959,53.47222222222222,0
Al42Co22Cr142Fe102Ni124,1.2641435185185186,0.0436473444896249,1820.9623611111112,348.7058561793549,-8.930727023319616,4.027544958590766,1.4430213261811853,1.7782407407407406,0.1161482824900016,7.481481481481481,2.1623096425807766,160.9537037037037,29.04972883766453,95.37037037037037,1
Al42Co22Cr142Fe122Ni104,1.2639120370370371,0.043723422917306,1824.804953703704,348.1170935773459,-8.378600823045266,3.887029637573528,1.443842900537343,1.774537037037037,0.1131238608230692,7.388888888888888,2.094230758330085,160.49074074074073,28.82128694095364,99.76851851851852,1
Al42Co22Cr82Fe142Ni144,1.263263888888889,0.0439081838776378,1765.8697685185184,317.90874502645926,-8.491769547325104,4.161981225216545,1.4255631032075913,1.805555555555556,0.1088775504300786,7.851851851851852,2.133571231591378,162.80555555555557,29.405831600190552,6.25,0
Al42Co42Cr102Fe102Ni144,1.2640972222222222,0.0436632914247374,1780.962361111111,329.52966491607845,-9.01388888888889,4.356184833630296,1.5010371230016606,1.7999999999999998,0.1140419026303733,7.805555555555554,2.1835170971577598,162.80555555555554,29.562851543077247,0.0,0
Al42Co42Cr102Fe142Ni104,1.263634259259259,0.0438142648576075,1788.6475462962962,329.1725341713303,-8.132544581618657,4.064866722168964,1.50255621189948,1.7925925925925927,0.10914966254652,7.62037037037037,2.071488964366563,161.87962962962962,29.163719721787444,97.6851851851852,1
Al42Co42Cr122Fe122Ni104,1.2640046296296297,0.0437017136241967,1805.7308796296295,339.3083786319967,-8.400034293552812,4.076632675117634,1.5101801337037857,1.784722222222222,0.1122535022412757,7.527777777777778,2.0969922611230296,161.41666666666666,29.110461718795897,100.0,1
Al42Co42Cr122Fe142Ni84,1.2637731481481482,0.0437772734241615,1809.5734722222223,338.87603820964665,-7.873628257887518,3.886601230892536,1.494418947791616,1.7810185185185183,0.1093409534507035,7.435185185185185,2.028834495504966,160.9537037037037,28.889920150159277,100.0,1
Al42Co42Cr142Fe142Ni64,1.2639120370370371,0.043739990384963,1830.499398148148,347.04984158019937,-7.49468449931413,3.6690486537515823,1.4675282511386012,1.7694444444444444,0.1083019897677522,7.25,1.9679139171176123,160.02777777777777,28.583522297183396,100.0,1
Al42Co42Cr142Fe62Ni144,1.264837962962963,0.0434306690144268,1815.1290277777775,349.4030780335694,-9.668895747599452,4.245398525702987,1.4637331411910508,1.784259259259259,0.1203713675172373,7.62037037037037,2.243169024000019,161.87962962962962,29.47950248103744,13.657407407407408,0
Al42Co42Cr82Fe122Ni144,1.263726851851852,0.0437763939523724,1763.8790277777778,317.75450238596903,-8.660665294924554,4.347400093753476,1.4919003363740335,1.8078703703703705,0.1098993725416483,7.898148148148148,2.1470902567532457,163.26851851851853,29.59357615525816,0.0,0
Al42Co42Cr82Fe142Ni124,1.2634953703703706,0.0438509652493051,1767.7216203703704,317.7992392709125,-8.271433470507546,4.204069048396086,1.4925978509156954,1.8041666666666667,0.1077215632321829,7.805555555555555,2.0969922611230296,162.80555555555557,29.40583160019056,75.69444444444444,0
Al42Co62Cr102Fe102Ni124,1.2643287037037036,0.0436031445560166,1782.814212962963,329.33916846541604,-8.784979423868311,4.381712196678424,1.5451065514716265,1.7986111111111112,0.112870446328173,7.7592592592592595,2.146790758880396,162.80555555555554,29.562851543077247,0.0,0
Al42Co62Cr102Fe122Ni104,1.2640972222222222,0.0436798768403076,1786.6568055555554,329.1613588734918,-8.352880658436215,4.229946465278598,1.5459281258277842,1.7949074074074072,0.1104409962325314,7.666666666666667,2.09054308024742,162.34259259259258,29.36761318850367,97.6851851851852,1
Al42Co62Cr102Fe142Ni84,1.2638657407407408,0.0437557625402964,1790.499398148148,328.9385678659928,-7.886488340192045,4.039475993451393,1.5301669399156146,1.7912037037037036,0.1078297491469649,7.574074074074074,2.028517537986901,161.87962962962962,29.163719721787444,100.0,1
Al42Co62Cr102Fe82Ni144,1.264560185185185,0.0435255620114551,1778.9716203703704,329.4720694685278,-9.18278463648834,4.489260728773479,1.5276483284980324,1.8023148148148147,0.1151296087787945,7.851851851851852,2.1977042517254515,163.26851851851853,29.749605189251227,17.36111111111111,0
Al42Co62Cr122Fe102Ni104,1.2644675925925926,0.0435646738910225,1803.7401388888889,339.3977544237013,-8.637517146776405,4.22595334799622,1.5459281258277842,1.7870370370370368,0.1136699189764369,7.5740740740740735,2.117841772250894,161.87962962962962,29.32203620607261,88.19444444444444,1
Al42Co62Cr122Fe122Ni84,1.2642361111111111,0.0436419046835221,1807.5827314814812,338.9880947494924,-8.136831275720164,4.050559890596703,1.53779086171992,1.7833333333333332,0.1108719648630463,7.481481481481481,2.0524668151848013,161.41666666666666,29.110461718795897,100.0,1
Al42Co62Cr122Fe142Ni64,1.2640046296296297,0.0437182868908991,1811.425324074074,338.5343262067605,-7.601851851851851,3.837365588353752,1.5109001650669054,1.7796296296296297,0.1078744634416588,7.388888888888889,1.980615941108432,160.9537037037037,28.88992015015928,100.0,1
Al42Co62Cr122Fe82Ni124,1.264699074074074,0.04348659079383,1799.8975462962962,339.7634647782866,-9.103909465020577,4.357056245732545,1.5359697648439996,1.7907407407407403,0.1162827309852035,7.666666666666666,2.177324215807269,162.34259259259258,29.524836386487124,78.93518518518519,0
Al42Co62Cr42Fe142Ni144,1.263449074074074,0.043866439995803,1727.7216203703704,289.3633064986599,-8.020233196159122,4.42085303211785,1.4637331411910508,1.825925925925926,0.0999540360758201,8.12962962962963,2.068693417454211,164.65740740740742,29.797980927447718,0.0,0
Al42Co62Cr62Fe122Ni144,1.2638194444444444,0.0437549426436286,1744.8049537037036,304.2833835545498,-8.424897119341566,4.472133380016328,1.507105055119355,1.8180555555555555,0.1058428108908864,8.037037037037038,2.116626972182156,164.19444444444443,29.78906036255509,0.0,0
Al42Co62Cr82Fe102Ni144,1.2641898148148147,0.0436413210945479,1761.8882870370371,317.5877064865981,-8.812414266117969,4.4977916248909295,1.5276483284980324,1.810185185185185,0.110863458574897,7.944444444444444,2.159532413952979,163.73148148148147,29.77293901859896,0.0,0
Al42Co82Cr102Fe102Ni104,1.264560185185185,0.0435421877109015,1784.6660648148147,329.1381427314647,-8.556069958847736,4.361905854770684,1.5664713992064616,1.797222222222222,0.1116694305904487,7.712962962962963,2.1084087642453917,162.80555555555554,29.562851543077247,78.00925925925925,0
Al42Co82Cr102Fe122Ni84,1.264328703703704,0.0436197467612764,1788.508657407407,328.93859224215845,-8.115397805212622,4.1870289117218045,1.5583341350985975,1.7935185185185183,0.1091661561889236,7.62037037037037,2.0490177980925064,162.3425925925926,29.36761318850367,99.30555555555556,1
Al42Co82Cr102Fe142Ni64,1.2640972222222224,0.0436964559607223,1792.35125,328.69400191686293,-7.640432098765433,3.976479315955547,1.5314434384455828,1.7898148148148147,0.1064753621430057,7.527777777777777,1.9835356261602444,161.87962962962965,29.163719721787444,100.0,1
Al42Co82Cr122Fe102Ni84,1.2646990740740742,0.0435032277329407,1805.5919907407408,339.08842710084065,-8.382887517146775,4.1822025508862986,1.5583341350985975,1.785648148148148,0.1123344308234233,7.527777777777778,2.074797327600285,161.87962962962962,29.32203620607261,100.0,1
Al42Co82Cr122Fe122Ni64,1.2644675925925928,0.0435812871021178,1809.4345833333327,338.657381793672,-7.873628257887517,3.984354174228408,1.5390673602498883,1.7819444444444443,0.1094553717049178,7.435185185185185,2.005885544481115,161.41666666666666,29.110461718795897,100.0,1
Al42Co82Cr142Fe102Ni64,1.2648379629629631,0.0434639720231566,1826.517916666667,347.4970748582088,-8.089677640603565,3.960715337899072,1.5314434384455828,1.774074074074074,0.1118037056054298,7.342592592592592,2.0237572182610366,160.9537037037037,29.04972883766453,100.0,1
Al42Co82Cr142Fe122Ni44,1.2646064814814817,0.0435425328444612,1830.3605092592595,346.84471780426776,-7.511831275720165,3.741443913646578,1.4974638850663091,1.77037037037037,0.1085163063862509,7.249999999999999,1.9442460216219015,160.49074074074073,28.82128694095364,100.0,1
Al42Co82Cr142Fe62Ni104,1.265300925925926,0.0433042730742013,1818.8327314814812,348.67110786613017,-9.142489711934155,4.273562363127341,1.5291674173958518,1.7814814814814812,0.1177553554244499,7.527777777777778,2.162210517268764,161.87962962962962,29.47950248103744,100.0,1
Al42Co82Cr42Fe142Ni124,1.2636805555555557,0.0438085850267667,1729.5734722222223,289.48713080600925,-7.851337448559672,4.421809179915707,1.4925978509156954,1.8245370370370373,0.0989798357622255,8.083333333333334,2.037268505367656,164.65740740740742,29.797980927447718,65.97222222222221,0
Al42Co82Cr62Fe122Ni124,1.264050925925926,0.0436957846935526,1746.6568055555556,304.2971929823296,-8.238854595336077,4.473615849185944,1.5359697648439996,1.8166666666666664,0.1048190680984954,7.99074074074074,2.0838682440861183,164.19444444444443,29.78906036255509,63.19444444444444,0
Al42Co82Cr82Fe102Ni124,1.2644212962962964,0.043580852575891,1763.7401388888889,317.5013131563384,-8.609224965706447,4.500941787903456,1.556513038222677,1.8087962962962965,0.1097869788591676,7.898148148148148,2.125418541852905,163.73148148148147,29.77293901859896,0.2314814814814814,0
Al42Co82Cr82Fe122Ni104,1.264189814814815,0.0436579124263427,1767.5827314814817,317.54776638711604,-8.237139917695472,4.349183273224266,1.5573346125788348,1.8050925925925925,0.1076387594583052,7.805555555555555,2.074797327600285,163.2685185185185,29.59357615525816,97.91666666666666,1
Al62Co102Cr102Fe62Ni104,1.2738657407407408,0.0508763109787656,1742.0489351851852,374.1759221241758,-10.908607681755829,5.117257602086599,1.5816761179517829,1.7893518518518516,0.1193677258644568,7.527777777777778,2.347016756293186,158.91666666666669,34.879587843725275,19.444444444444446,0
Al62Co102Cr102Fe82Ni84,1.273634259259259,0.0509703186867739,1745.8915277777778,374.4380078147476,-10.416495198902604,4.962984124067465,1.5940821272225962,1.785648148148148,0.1167798906787508,7.435185185185185,2.286324675382305,158.4537037037037,34.66236198146962,99.76851851851852,1
Al62Co102Cr122Fe122Ni24,1.2733101851851854,0.0511073691387645,1774.502638888889,385.3022474989712,-8.89900548696845,4.199168828010696,1.494157102894442,1.7666666666666664,0.1097387469975513,7.064814814814815,2.073970731552419,156.60185185185185,33.85301557080715,100.0,1
